Names,Price,Before Promo,Main Photo,descriptions,About Phone,All Reviews,Ratings,Number of Ratings,Brand,category
"Dl3 Mobilak Compatible with Samsung Galaxy A35 5G Case Transparent, Military-Grade Shockproof Anti-Yellowing, Slim Protective Phone Case Full Bumper Cover With Camera Lens Protective - Black",222.50,250.00,https://m.media-amazon.com/images/I/51KccxtQEAL._AC_SX522_.jpg,"(Brand : Name Dl3 Mobilak)   (Compatible : Devices Mobile Phone)   (Color : Black)   (Material : Silicone, Plastic, Polycarbonate, Thermoplastic Polyurethane)   (Form : Factor Basic Case)   (Pattern : Solid)","[Compatibility] Seamlessly fit for Samsung Galaxy A35 5G. Also slim enough and easy to slide in and out of the pocket, [Anti-Yellowing] The case back is completely crystal clear so that your phone's original beauty and exquisite logo will show off through it, and not easy to get yellowing over the time, keeping long-lasting clarity, [Drop Protection] Built with flexible TPU bumper and scratch-resistant hard PC back, perfectly protect your phone from daily drops and bumps. Easy to grip and prevent ugly watermark gathering inside the case, [More Protective] Thoughtful raised bezels around the screen and camera offer added protection against surface scratches. In addition, unique cushions in the four corners effectively absorb shock, [Precision Cutouts] Precise cutouts for the speaker, camera, buttons and other ports. Allow full access to all features and controls, [Slim & Sleek] Exclusively fit Samsung Galaxy A35 5G. We take aesthetics and protection into account and this protective cover will not make your phone look bulky",(Fits well & recommended)   (اول عيب في فلتر الجرس بتاع السماعه يخليها تزن بيخلي الصوت في زنه تانيه عيب في اللي مكتوب عليه في حمايه كاميرات هو اصلا ما فيش حمايه كاميرات على وش سهله تتخدش ثالث عيب في اللي مكتوب عليه في حمايه على اطراف الشاشه وهو اصلا ما فيش حمايه على اطراف الشاشه الاطراف على وش الشاشه رابعه عيب في الضهريه الشفافه بتتخربش بسرعه جراب عادي رديء وسيء)   (كان يجب إضافة اسكرينه)   (شيك جدا واهم حاجه بيحافظ ع بروز الكاميرات)   (واسع شوية)   (متوافق مع سامسونج جالاكسي A55 شبكة الجيل الخامس 5G خامة محترمة بس غالى شوية)   (ممتاز جدا وشكلة جلو اوييييي)   (It came scratched and circles stickers marks...I'm very 😡 upset!),3.8 out of 5 stars,20 ratings,Dl3 Mobilak,covers
"Dl3 Mobilak Case Compatible with Realme 12 Pro Plus/Realme 12 Pro, Cover Silicone Transparent TPU Gorilla Anti-shock Protector Camera Shockproof Corners - Clear",89,115.00,https://m.media-amazon.com/images/I/71DNWQLwKBL._AC_SX522_.jpg,"(Brand : Name Dl3 Mobilak)   (Compatible : Phone Models Realme 12 Pro, Realme 12 Pro Plus)   (Color : Clear)   (Material : Thermoplastic Polyurethane)   (Form : Factor Basic Case)   (Pattern : Solid)   (Included : Components Holster)","Compatible with Realme 12 Pro Plus/Realme 12 Pro, BEST CAMERA PROTECTION: Specially designed Camera Openings / Holes ensure 100% Complete Camera Protection., DUST PLUGS: Built-In Dust Plug/s Protect Your Phone from Unwanted Dust & Debris which can slowly Cause Damage to your phone., SHOCKPROOF BUMPERS: Sleek Protectors on all 4 sides provide Excellent Protection to the device while keeping it Sleek & Slim., ANTI-SLIP GRIP: The Case has Anti-Slip Grip Design Built-In to ensure that the phone does not accidentally slip or fall from your hand., ULTRA SLIM & LIGHTWEIGHT: Extremely Lightweight with Slim Profile so that it does not add any bulk to your Slim Phone.",(ممتاز من كل حاجة خامة وتقفيل عالكاميرا والجوانب),4.4 out of 5 stars,3 ratings,Dl3 Mobilak,covers
"NILLKIN Galaxy S23 Ultra Case, CamShield Pro Sliding Camera Case, Slim Shockproof Case for Samsung Galaxy S23 Ultra, Black",533,No Sale,https://m.media-amazon.com/images/I/71yabS0CUXL._AC_SX522_.jpg,(Brand : Name Nillkin)   (Compatible : Devices Samsung Galaxy S23 Ultra)   (Color : Black)   (Material : Polycarbonate)   (Water : Resistance Level Not Water Resistant)   (Form : Factor A book),"[Nillkin CamShield Pro Case ] Specially designed for Samsung Galaxy S23 Ultra only. Ultra slim case fits perfectly, [Unique Design] Sliding camera cover to protect your camera from scratches, 0.2mm raised bezel for camera protection and protect privacy., [Advanced Technology] Processed with advanced technology, delicate touch feeling, anti fingerprint and oil stain., [Precise Cutouts] Tactile buttons for solid feedback and easy pressing., [Wireless Charging] Support wireless charging, no need to remove the case when you intend to charge your phone wirelessly.","(محترم كنت جيباه هديه وفعلا جميل والمقاس مظبوط الماركه كويسه جربتها في كذا نوع موبايل)   (I'm afraid to use these case to my s23 ultra because it has bad coverage & protection to the mobile screen specially at edges)   (La cover aderisce bene e MOLTO saldamente alle sagome del cellulare. Conferisce un buon grip e protegge bene dalle cadute. La finestra per proteggere le telecamere è ben salda e pratica. Molto consigliata)   (Sicuramente più rigida e ingombrante di una normale cover in silicone)   ( ma di ottima fattura)   ( rinforzata nei punti ""chiave"" dove lo smartphone e più delicato e sensibile ad eventuali urti. Completamente antiscivolo.)   (Sto utilizzando questa cover dal momento in cui ho tirato fuori l's23 ultra dalla confezione)   ( cioè 4 mesi circa. Al momento è l'unica che mi fa sentire sicura nella gestione quotidiana del telefono.  La posizione dei tasti volume e blocco schermo è precisa)   ( così come gli spazi in basso per s pen)   ( altoparlante e apertura type C.  Mi piace molto il fatto che è rigida e non aumenta eccessivamente le dimensioni del telefono. Calza perfettamente e per rimuoverla ci vuole un po' di forza. Internamente si mantiene pulita)   ( senza accumuli di polvere.  Trovo molto comoda la protezione della fotocamera. Il portellino è resistente e bisogna applicare un po' di forza per aprirlo e chiuderlo e ciò evita che si possa aprire casualmente.  L'unica ""pecca"" è che la cover non copre molto i bordi ricurvi dello smartphone ed in caso di caduta non sono protetti. Ciò dovrebbe essere ovviato dal rialzo del bordo superiore e inferiore.  Consigliato l'acquisto ;) Read more)   (Ottimo prodotto)   (ottima cover)   ( la uso gia da molto tempo e la trovo comodissima)   ( non ingombrante)   ( protegge bene il telefono)   ( lo sportello copricamera chiude bene e tiene bene la chiusura cosi' non si rischia di trovarselo aperto casualmente. cover veramente ottima.)",4.4 out of 5 stars,177 ratings,NILLKIN,covers
"Dl3 Mobilak Case Compatible with Xiaomi Redmi Note 13 4G,Cover Silicone Transparent TPU Gorilla Anti-shock Protector Camera Shockproof Corners - Clear",80.10,90.00,https://m.media-amazon.com/images/I/61SjXVlFRCL._AC_SX522_.jpg,(Brand : Name Dl3 Mobilak)   (Compatible : Devices Redmi Note)   (Color : Clear)   (Material : Thermoplastic Polyurethane)   (Form : Factor Basic Case)   (Pattern : Solid),"Compatibility: This clear case only designed for Xiaomi Redmi Note 13 4G . Good access to all holes and buttons, doesn't affect camera and touch. Anti-scratch on the back, protection to your phone against shocks, damages and dusts., BEST CAMERA PROTECTION: Specially designed Camera Openings / Holes ensure 100% Complete Camera Protection., DUST PLUGS: Built-In Dust Plug/s Protect Your Phone from Unwanted Dust & Debris which can slowly Cause Damage to your phone., SHOCKPROOF BUMPERS: Sleek Protectors on all 4 sides provide Excellent Protection to the device while keeping it Sleek & Slim., ANTI-SLIP GRIP: The Case has Anti-Slip Grip Design Built-In to ensure that the phone does not accidentally slip or fall from your hand., ULTRA SLIM & LIGHTWEIGHT: Extremely Lightweight with Slim Profile so that it does not add any bulk to your Slim Phone.",(د)   (طلبت جرابين لشاومي ريدمي نوت 13 العادي نفس المقاس واللي وصل واحد مناسب ومغلف والتاني مش مناسب مقاسه مش للموبايل ده ومقطوع غلافه فأزاي اطلب نفس الجراب والعدد 2 يجيلي واحد مختلف تجربه سيئه)   (جميل جدا),3.3 out of 5 stars,5 ratings,Dl3 Mobilak,covers
"Ringke Fusion-X [Anti-Scratch Dual Coating] Compatible with Samsung Galaxy S23 Ultra 5G Case, Augmented Bumper Clear Hard Back Heavy Duty Shockproof Advanced Protective Cover (Black)",699.99,No Sale,https://m.media-amazon.com/images/I/71kIrx7CbUL._AC_SX522_.jpg,,"Unique X-concept designed hybrid case for the Galaxy S23 Ultra with high-level protection and performance for daily use., Tailor-made to fit the device with covered buttons, precise cut-outs, and easy access to all ports and functions., Made of clear polycarbonate back panel and flexible TPU frames for solid protection against drops and scratches., Duo-QuikCatch lanyard holes on each side of the device allow for the usage of accessories such as hand straps, wrist lanyards, and phone charms. (Additional accessories not included), Supports wireless charging and screen protector compatibility.",(),No Rating,No Ratings,Ringke,covers
"Ringke Fusion-X [Military Design] Compatible with Samsung Galaxy S24 Ultra Case, Camouflage Hard Back Heavy Duty Rugged Shockproof Protective Bumper Phone Cover with Camera Protection - Camo Black",800,No Sale,https://m.media-amazon.com/images/I/71qH5Pwyq1L._AC_SX522_.jpg,"(Brand : Name Ringke)   (Compatible : Devices Samsung Galaxy S24 Ultra)   (Color : Camo Black)   (Material : Polycarbonate, Thermoplastic Polyurethane)   (Item : Dimensions 16.8 x 8.5 x 1.3 centimeters)   (Form : Factor Bumper)","Semi-transparent, tactile black-tone camouflage print design protection case for the Galaxy S24 Ultra, Tailor-made to fit the device with covered buttons, precise cut-outs, and easy access to all ports and functions., Made of clear polycarbonate back panel and flexible TPU frames for solid protection against drops and scratches., Duo-QuikCatch lanyard holes on each side of the device allow for the usage of accessories such as hand straps, wrist lanyards, and phone charms. (Additional accessories not included), Supports wireless charging and screen protector compatibility.",(بصراحة البائع محترم و الجراب ممتاز. ممكن يكون اه سعرة غالي بس لو انت شاري تيليفون غالي لازم تحافظ عليه و الجرابات الرخيصة دي عمرها مبتمتص الصدمات زي الحاجة الاصلي)   (الجراب ممتاز جدا شكل وخامه وحمايه للموبايل ومقاس حتى مع تركيب حمايه للشاشه المقاس مطابق ١٠٠% ، نصيحتي للي بيفكر اشتريه بدون تفكير كتير)   (What can I say other than it's perfect)   (من افضل الجرابات الاصلي اللي جربتها وانصح الجميع بقتناءه)   (I can't live without it)   ( best case ever.)   (Have this exact same model Ringke case for my other Samsung and iPhone)   ( absolutely love em. It provides ample protection)   ( buttons work great)   ( precise cutouts)   ( great grip inhand)   ( adds minimal bulk once installed)   ( and looks totally awesome IMO. Even with a glass screen protector installed there's a slight raised lip all the way around the front with the lip being more pronounced top and bottom. Yup I can easily recommend this case!)   (I've bought several cases for my S24 Ultra at varying prices)   ( and this was is one of my favourite cases. It's great value for money.  It doesn't make the phone feel bulky and it's got a nice grip. In terms of protecting)   ( I've not dropped my phone yet but it does feel and look like it would protect it from a fall.)   (Tengo ya 3 coneste)   ( buen precio)   (buen agarre y buena calidad...)   (I am real user of s24 ultra and using ringke x chemo case)   (Past goed mooi en licht enkel pas op met combo te kopen met camera lens je moet aparte lens hebben om te beschermen die in een stuk past niet met dit cover),4.4 out of 5 stars,186 ratings,Ringke,covers
"Ringke Fusion Bold Compatible with iPhone 15 Pro Max 6.7-Inch (2023) Case, Firm Grip [Frame Style] Anti-Yellowing Clear Hard Back Shockproof Bumper Cover - Gray",799.99,No Sale,https://m.media-amazon.com/images/I/71hSq9NbvgL._AC_SX522_.jpg,(Brand : Name Ringke)   (Compatible : Devices iPhone 15 Pro Max (2023))   (Color : Gray)   (Material : Polycarbonate Thermoplastic Polyurethane)   (Item : Dimensions 16.4 x 8.1 x 1.5 centimeters)   (Form : Factor Basic Case),"The Ringke Fusion Bold silhouettes your iPhone 15 Pro Max in a striking, opaque border for enhanced grip and robust protection., Anti-yellowing hybrid case made of a durable polycarbonate back and flexible TPU sides., Micro-dot pattern on the sides amplifies the overall grip, making it easier and more comfortable to hold your phone., Duo-QuikCatch lanyard holes on each side of the case allow for accessories such as hand straps, wrist lanyards, and phone charms. (Additional accessories not included), Supports wireless charging and screen protector compatibility.",(Excelente custo benefício! Muito confortável e de muito boa qualidade)   (Se ve muy bien y protege bastante al teléfono. Seguido se me cae y no le pasa nada. Que tenga orificios para colocar correa de mano en ambos lados es muy útil. Llevo 3 generaciones de teléfono comprando esta marca y la puedo recomendar ampliamente.)   (The best of all cases I am telling u)   ( beautiful Matt black fusion and easy to grab and so light. This product is sexy slick)   (Protege bem a frente e traseira.)   (I ordered this after buying 2 cases from esr .. but this ringke case is so cool.. matte finsh back look so good with natural titanium ..in hand feel is good too .. must buy),4.5 out of 5 stars,277 ratings,Ringke,covers
"Dl3 Mobilak Case Compatible with iphone 15 Pro Max, Cover Silicone Transparent TPU Gorilla Anti-shock Shockproof Corners - Clear",60,83.33,https://m.media-amazon.com/images/I/61XAlLnxSwL._AC_SX522_.jpg,(Brand : Name Dl3 Mobilak)   (Compatible : Phone Models iPhone 15 Pro Max)   (Color : Clear)   (Material : Thermoplastic Polyurethane)   (Water : Resistance Level Water Resistant)   (Form : Factor Basic Case)   (Pattern : Solid),"Compatible with iphone 15 Pro Max clear case camera protection., BEST CAMERA PROTECTION: Specially designed Camera Openings / Holes ensure 100% Complete Camera Protection., DUST PLUGS: Built-In Dust Plug/s Protect Your Phone from Unwanted Dust & Debris which can slowly Cause Damage to your phone., SHOCKPROOF BUMPERS: Sleek Protectors on all 4 sides provide Excellent Protection to the device while keeping it Sleek & Slim., ANTI-SLIP GRIP: The Case has Anti-Slip Grip Design Built-In to ensure that the phone does not accidentally slip or fall from your hand., ULTRA SLIM & LIGHTWEIGHT: Extremely Lightweight with Slim Profile so that it does not add any bulk to your Slim Phone.",(الخامة والشكل ممتازين)   (Disgusting)   (All back side with scratches)   ( looks like dirty)   ( may be plastic quality is very bad… But the model of case is good. The sides of the case rise up above the screen)   ( this protects the screen. Also sides of the case rise up above the camera)   ( but sometimes I hear the scratching on the table… After few days of use (till I waited new case…))   ( I found out that back side covered by protective film 🤣 I removed it and the case is clear)   ( it’s perfect!!!)   (بتاع iphone 14 مش 15)   (Very scratched. It's not new. I returned it.)   (جميل و سعره حلو)   (الجراب مظبوط 100%، اي حد عنده مشكلة في شكل الجراب من ورا من ناحية الظهر يقدر يشيل اللازقة اللي موجودة عليه. هي بتبقى محطوطة عشان الحماية و غالباً بتتجرح بس الجراب نفسه مبيبقاش فيه مشاكل.)   (The case came with scratches on it and was dusty in the package),3.3 out of 5 stars,35 ratings,Dl3 Mobilak,covers
"Nillkin for iPhone 15 Pro Max Case with Sliding Camera Cover [Upgraded Lens Protection] [Hard PC+TPU Bumper], Slim Shockproof Protective Phone Case 6.7"" 2023, Black",500,No Sale,https://m.media-amazon.com/images/I/71xwHR+ESlL._AC_SX679_.jpg,(Brand : Name Nillkin)   (Compatible : Devices iPhone 15 Pro Max)   (Color : Black)   (Material : Thermoplastic Polyurethane)   (Item : Dimensions 21 x 15 x 2 centimeters)   (Water : Resistance Level Waterproof),"【Compatibility】Designed specifically for iPhone 15 Pro Max 6.7 inches. Supports wireless charging. NOTE: NOT for iPhone 15/ 15 Plus/ 15 Pro., 【Upgraded Slide Lens Cover】This slide cover protects your phone's camera from scratches and ensures your privacy. You won't have to worry about scratching or damaging your lens, even without a lens protection film. Thanks to the precise engineering at Nillkin Labs, our camera window slides more smoothly than others and stays secure., 【Effective Protection】The flexible TPU frame and hard PC back provide dual protection for your phone, making it tough and wear-resistant. Additionally, four drop-proof airbags effectively absorb and disperse 90% of impacts, offering extra protection against falls. Raised edges also safeguard your phone's screen and camera against surface scratches., 【Stylish & Comfortable】This Camshield Pro Case features a classic twill design, combining fashion and simplicity for an urban style. The skin-friendly coating on the matte back resists smudges, fingerprints, and even scratches, providing a comfortable tactile experience., 【Slim for Wireless Charging】This case is slim enough to support wireless charging. It features accurate cutouts that fit your phone perfectly and maintain precise button sensitivity. Non-slip strips on the sides ensure a secure grip.",(ممتاز وياريت ديما يكون متوفر لأنه فيه ميزة غلق الكاميرا والحفاظ عليها ومفهوش غلطه ياريت توفير أشكال كتير من نفس الماركه ونفس المميزات👍🏻)   (منتج محترم وتغليف محترم .. والجراب محكم على الموبايل .. وغطاء الكاميرا رائع)   (خامته جميلة وجراب حماية تحفة تبارك الله)   (Good quality)   ( as pictures)   (If you need to protect your camera this case is the best way to do it with out sacrificing camera quality with a lens protector. It feels like good quality and has a nice soft touch coating. The camera lens cover snaps shut with a satisfying click so it not gonna open on its own.)   (حلو و متين اللون غير الصورة شويه)   (اولا شكرا جزيلا على الجراب وصل في ميعاده بضبط والهامة جميلة جدا جدا جدا ونفس اللون المطلوب شكرا جزيلا على الأمانة في البيع من التاجر)   (ممنوعات اصااااحبااي كڤر طرش الطرش🫶🏻)   (Material e acabamento excelente! Atendeu minhas necessidades e estou satisfeita com o produto)   (I have had several of these cases over the years)   ( and I got it mainly to protect the camera lens. These cases have been through camping trips)   ( hiking)   ( beach days)   ( disc golf games)   ( getting tossed in the center console of my car)   ( breweries)   ( concerts)   ( being sat on stuffed in my back pocket)   ( being dropped)   ( and has survived life in general. The slide for the lens protector done loosen after a while and then I replace the case (usually after a year or so). At $15 or so it’s well worth it. I’ve had dark blue)   ( green)   ( black)   ( and this time I picked up the purple for my iPhone 15 pro. Dark purple looks great)   ( feels nice in the hand)   ( and doesn’t make the phone bulky. If you’re looking for a general use)   ( every day)   ( simple)   ( low profile case to protect your phone)   ( get it.)   (Great grip. Edges are thin.)   (It’s quite durable and the dark green one for some reason lasts the longest. My family has tried other colors and those have loose camera cover that tends to fall out fairly quick. I had a same dark green case for 2 years and absolutely loved it. After 2 years it started separating at the edges)   ( and the corners were beat up from me dropping it few times. I replace it with exactly same one)   (Great cover!),4.4 out of 5 stars,"1,734 ratings",Nillkin,covers
"Ringke Onyx [Feels Good in The Hand] Compatible with iPhone 15 Pro Max Case, Anti-Fingerprint Technology Prevents Oily Smudges Non-Slip Enhanced Grip Precise Cutouts for Camera Lenses - Gray",799,No Sale,https://m.media-amazon.com/images/I/81KgDJJ9XaL._AC_SX522_.jpg,(Brand : Name Ringke)   (Compatible : Devices iPhone 15 Pro Max)   (Color : Gray)   (Material : Thermoplastic Polyurethane)   (Item : Dimensions 16.4 x 8.1 x 1.5 centimeters)   (Form : Factor Basic Case),"Precise cutouts for additional camera lens protection, Anti-Fingerprint technology prevents oily smudges, Lightweight flexible TPU material and it feels great in the hand, Supports wireless charging and works with phone grips, Non-Slip pattern enhances the grip and prevent accidental drops by using built-in lanyard holes",(.)   (The case covers the camera and has cutouts for the lens itself which is an amazing addition. The sides fit well and overall the product feels amazing in the hand just like they said and is thin and lightweight. Would recommend if you havent tried textured phone cases before.)   (Sluit perfect aan! Voor deze prijs vindt ik dit een waanzinnig hoesje. Niet te dik)   ( niet te dun. Biedt voor zover ik kan beoordelen goede bescherming (geen droptest gedaan). De textuur maakt het hoesje tevens enorm 'grippy')   ( wat ik persoonlijk heel fijn vindt.)   (Tout bonnement parfaite)   ( des finitions à la texture en passant par le style !  No regret ! Je reprendrais Ringke !)   (ケースジプシーですが指紋で汚れるストレスから解放されました。サラサラなのに適度にグリップ感あり。MagSafeなしグレーを購入しましたがストーン調で安っぽく見えません。カバーでカメラ部分まで覆っているので、同社のレンズカバーを購入しました。シンデレラフィットで大変満足しています。この価格でこの仕様は控えめに言って最高です。)   (いつものシリコンタイプとは違いザラザラ感がありましたが、それが滑りにくいということなのかなと思いました。 シンプルで色も落ちついていて購入してよかったです。),4.5 out of 5 stars,87 ratings,Ringke,covers
